review,label
这一款包包的面料显得有些单薄，我用了几款的Kipling包包，这是比较薄的一款，其它的还好。个头不是很大，比想象的小，对图片的准确性有些质疑。A4的书可以放进去，供参考。,2
感觉超廉价，盒子都没封好，烫了半天一点都不卷，不好！,0
由于尿酸高，听说早晚餐前30分钟喝有效果就先试试，等一个月后再去检查看看效果，水的质量还是不错的，希望国产天然苏打水保证质量，就是生产日期是2016年6月20日的，但是保质期18个月。,2
鞋子穿着不是很舒服有点磨脚的感觉，也许是新鞋的原因吧,1
买来给家里电视机用的，速度很快。 算是第一次用三星的tf卡，比预期的好~,2
怎么说呢？没看到实物，到货后发现个头太大，于是退货了。亚马孙的服务没的说，退货程序快速有效，赞！,2
"大量历史素材堆砌,辅以一些并无新意的见解。可以一看,但确实也没多大意思。",1
仔细闻了一下，是有异味的，搞得我不敢用了,1
全班一起买的，30本。纸张不错哦，发货也快！,2
书还不错，便宜，和在书店看到的版本一样。,2
价格为什么不守约定？超出最初价格很多！如果不及时解决，我只能要求退货了！,0
亚马逊的服务也不过如是！买了几年东西了，但当你有紧急情况的时候，他们并不是尽心尽力地帮助你解决问题，凭这样的服务，我为何要选择你呢？我感到非常失望！发誓以后不会再上亚马逊，我宁愿选择京东或者1号店！,0
很一般，价格偏贵，关键是没有衬垫，但是有放衬垫的地方，不知道是不是漏发了。不过，没有味道，同时国内买了一件有味道。,1
保护很好，收到时保持的非常好。是我需要的正品书，很开心,2
东西很不错，但是性价比高的产品已经陆续被删除prime标志，海外购的价格也比其他的平台贵了。,2
PRIME会员拼单买的。省运费。价格便宜。质量一般，颜色不咋样。,2
可能作者要表达的是换一种心态生活，换一个顺心的方向努力而不是大把的肆意花钱又拒绝工作吧,1
我想问一下亚马逊，这款鞋我已退过去了！亚马逊账户里也进来退款了，但后来退款没用呢就没了！这是什么情况呢？,0
一个国际化的跨境电商竟然光明正大地销售过期商品，亚马逊对卖家的要求太低了，对消费者来说非常不利，亚马逊应该严惩这些卖过期或者快过期商品的卖家。否则，亚马逊离倒闭的日子就越来越近，同时，也应该对消费者作出合理的赔偿。,0
首先书很小，感觉像是A6的，好无语……其次没有内包装，看起来都不知道是不是旧的。里面内容没仔细看~但是觉得趣味性不够，估计很难看进去。。。,1
无货 发的 其他书籍 卖家回答，号称的是一个系列的六本书一个书号。,0
还可以，选几件几个牌子试试对比一下。后面如果穿久了有点刮背，其他暂时没啥问题,2
之前买了1-3 4-6 7-9.然后现在出了个大全集。虽说比买10-12+大结局上下划算。但是之前买的都不能退货啥的。感觉有点坑爹。内容不错，但是亚马逊这个出版机制非常蠢。,1
书还是很好的，就是不明白为什么那么脏，买了初级和高级两本，都很脏，心里很不爽,1
外形时尚，轻便，反应灵敏，真爱不释手！现在只要出差都把它和笔记本一起带着，不累，又炫。,2
卖回来7天就死机了，鼠标还是个旧的，退货都不知道找谁，太坑了，,0
包装就是一个塑料带，简直路边摊。虽说打折了，但是包装也打折？难道把包装拆开卖？,0
这箱子还不如去当地的超市买，超市一个6、70块，我秒杀的120，差距多大,1
好，不错，和买家描述相符，物流也快，下次还会来，,2
码数偏小 建议脚胖的买大半码 挺好看的 五星,1
我穿41.5码的，按鞋码对照表购买的是8.5码，穿着过大，,1
第一张图是我原来的灯，第二张图是我今天刚收到货的！看到有什么区别吗？感觉不像是全新的！而且我想问下，配送的两颗电池是可充电电池吗？因此我无法给五星好评！,2
内容很实用，分类的排版挺好的，对考试训练有帮助,2
适合刚接触，完全不懂的新人吧。内容，其实很多都是和别的书籍差不多的。,1
有几本有明显的重影，不是正版书！强烈谴责！,1
可能不是正品。商标是贴上去的，做工也不是很好，毕竟是小孩用的东西,1
款式还不错，修身，儿子留下了，材质感觉差一点。,1
一个发票的问题已经打了5次电话，每次说的好好的给开发票寄出，第一次的确寄出了，单价，数量，总价（如图）全部是错的，之后再打电话，永远都不会寄出，年底公司要封账了，在亚马逊买的几千块钱的单位的书全部都是我自己花的钱。之后的客服完全是欺诈，无法想象亚马逊在中国应用的如此差！！！垃圾垃圾垃圾！！！极品中的战斗机！！！！,0
已经过了这样期待爱情的年纪了。机缘巧合看起来，还是会难过一下下，每个人心中都有那么一些似曾相识。感触很多，等工作安稳起来，我也要写写别人的自己的臆想的听到的爱情故事。,2
东西还没拿到，实在忍不住先来吐槽，收货地址明明写的是三期速递易，给我送到一期是几个意思？现在都还没找到一期速递易在哪儿，怪我咯？,1
越南产的，外面贴着原产地中国....鞋底是半鞋垫的。做工整体我觉得挺好的，穿上效果也不错。不过有瑕疵，具体看图。还有一点，有点压脚背。,1
家中小孩的英语老师推荐使用。我粗略翻了一下，目测难度中上，可作为英语基础比较扎实的孩子课外提高使用。,2
180 80kg 买的L码， 肩有点窄，供参考,2
如题，书不是全新的，封面明显有折叠过的痕迹，前几页还有折角。 幸好主要的部分没有特别磨损。,1
买之前就知道是假货，但是最起码应该是个新的吧。,0
良心的卖家，杯子很实用，装满水也不会很重，不错,2
真的好实用，老妈很喜欢，解决了平时懒得收拾屋子，是懒人的好帮手，以前回到家就把换下来的衣服到处放，现在好了，顺手就挂在了柜子里，大爱,2
这本书的内容还是不错的，纸质版的已经读过一部分；但是电子版真的差强人意，代码全是图片，有部分代码超过了kindle屏幕的大小，而且代码很不清晰，和扫描的盗版pdf电子书没有什么太大区别，这真的是正版电子书么？不建议购买电子版。,1
纸张很脆弱，答题备注和思路写的全是废话，无用的，这本书无使用价值，选的文章结构跟就安全哦唉真题差很多,0
蛮好，孩子喜欢，就是有的串起来有点费力的。,2
比两百左右的要好，但还不至于到价格的差异,2
宝宝一直爱吃，作为奖品每天奖励2个，呵呵。,2
如果不把拉杆全拉开的话，你想让手机立起来会很困难，因为连接的拉杆在重力作用下，会转动，手机仍然是横着的。遥控经常按不动，开始以为是电池的问题，结果发现不是。,1
已经使用完了才来评价，不大适合油性和头皮屑多的发质，洗后的舒适感只能保持一天。可能对干性发质比较好用。,1
推荐痕迹大大的这本书，值得学习，好喜欢的，必须收藏，不过亚马逊的包装太简单，应该裹层泡泡膜保护，要不然书很容易损坏。,2
名字叫得这么好听其实就是香薰拉直膏，而且只有两只拉直膏，连操作工具都没有，还不如在京东上买，我好后悔，还要运费,1
专业性的书籍，非常适合需要了解的此方面的人士。,2
产品是正版，但是我收到的时候外观有磨损现象，感觉不新，很失望,1
这书主要讲不孕不育的，不适合备孕使用，感觉买的很失败,1
跟原装的那个尖比起来差太多了，一点都不顺滑。怀疑是冒牌的,0
只有图片，有一个想不明白从新看一遍，还是很有意思的,1
确实，前面买了10册的，又出个12册，很尴尬,1
接口太粗，在电脑上用不了，怎么办？！！！白费了,1
掉色很严重，而且面料很容易抽丝，也容易有压痕，质量不怎么样。不过款式真的好看。,1
中间有4套卷子正反两面印的重叠在一起，什么也看不清了,0
很实用，有效果吧，就是滚珠出的液体不均匀,1
发错货，发了一个金色管的，好在客服及时处理了，欧莱雅的香味，带金粉的红色，稍有点不适应,2
手机充电器插头插不进，找人修了，发现是里面的铁片没有安装到位，把眼子堵了。,0
太差了，买的新书，跟用了很久一样，全是褶皱，书里还有广告。,0
看上去还不象物流的原因，应该原来就是破的,1
这是什么鬼，我用了一个星期右边直接没有声音了,0
千万不要买，裤子就是吸尘器。客服连处理都不管。,0
这款属于正红色，涂的薄一点才会日常，优点是不容易掉色，还不错,2
亚马逊的快递是我综合国内所有电商（包括京东 苏宁 一号店 天猫 淘宝）之后发现的，快递是最慢的，服务是最差的。一个包裹，下单半个月了还没有送到客户手上，打电话给配送员，也不接电话！ 如果各位不是有必须要在此家买的东西，完全不必要选择亚马逊，直接去其他电商购买就好了！ 快递不送货上门（有时候直接要顾客下楼去拿）也就算了，延误一周才配送是怎么回事？ 快递太差了，就这一点，注定比不过别家！ 选择货到付款，如果快递延误了，直接不要，直接拒收，省的退款退货的麻烦！,0
包裹不知去向，退款也不给退，连个处理的人都没有,0
我没有收到商品，商家也不给我回复。什么服务态度啊？,0
很好看，很喜欢，不得不称赞一下亚马逊的物流服务，非常好！喜欢的可以买了，手机壳颜色很正，就是没有什么赠品！,1
如果你不清楚苏联文学史和艺术史看这本书会像看天书一样。,1
衣服厚薄适度，不满意的是帽子上的那两个眼睛，一个闪不停，一个又不亮。,2
很合适很舒服，就是颜色和图片不太一致，有点小失望,2
这是我买过最差的牛排，给两颗星的原因是送了刀叉和紧密的包装。实物与销售页面相差不是一星半点，不论价格时十元，百元，千元，万元，但求购买的物品与展示的一致而已，毕竟口味这东西人各有差。我上两张图片吧。仅供参考，也可能是我厨艺不精。,1
哥竟然花24块买了这本定价22的书，真傻。,2
差的不能再差了，先不说内容怎样，就单论这排版，搞得好像是从网上随便下载的txt一样，不大会买第二期了,1
收到的不是下单时的商品，而且比较薄。我下单是三双装，按理说应该很厚，但是收到的是四双装，而且比较薄。退货到现在也没个回复的,1
觉得内容没有什么可看的 只是介绍了页平和基本操作 翻了几次便扔在一边没再看过 总之有些失望,1
瓶身英文+中文的“德国进口”，就跟在国外买到“Made in China”似的,1
相当好用，吸力大，当然就是声音太响了点。,2
经得起历史考验，对现实具有巨大的指导意义！,2
太甜了。。草莓是蜜饯那种的。。而且收到后发现全都粘在一起了。。一大块。特别丑。。掰着吃完了,1
和图片比起来像是不同的款式。而且感觉是别人退换货的，盒子一看就被打开过，都没有塑料架子固定内裤，用的是透明胶，不想多说什么...,1
穿着很舒服 发现也正好 但是穿了两周 鞋舌就爆开了,1
应该能玩挺久的。就是圆形的那个sheep不会响，本来说要退的，老婆嫌麻烦就没退成，那就给个3星吧……,1
当地的建华速递 三号到达本地，现在已经是六号了没收到货，但是网站显示已经送到,0
整体看上去还行，但是仔细一看发现书有近30页纸张是有弯曲的情况。这一点让我很失望，原本以为是全新而且装订比较完好的书。,1
真的是跟雪花膏一个香味，对于小宝宝来说太香了，不敢用,2
一般性，居然洗出了头皮屑也是醉了，而且稍微用量不控制，洗完的发根就是油油的，不知道是怎么回事……不会回购,1
图片很清晰，不想其他绘本的扫描件，但是广告太多了吧。全本十三页，正文实际只有五页。,2
鞋子是2015.10.20日收到的，一直放在那里，11月30日才穿。说一下穿了一天的感受吧： 1、鞋子42的，也算合脚，我平时穿43的。 2、鞋子颜色、质料也符合商品描述。 3、鞋底！鞋底！鞋底！这是穿了一天后最让人不能接受的：整体太硬，不能贴合脚底，特别是足弓处，一直悬空着，只有脚掌和脚跟受力，走路很累！请问这是专为平足人士设计的吗！ 感觉不像大牌产品，很怀疑是不是买了假货！ 已经过了退货期了，写出来，为后来者戒吧！,0
最后东西去哪都不知道了，貌似质量一般，送给了朋友。,1
茶叶还不错，不过我很少喝绿茶，这个口感还不错。,2
值得一看，值得思考 我们是否是乌合之众的一员,2
使用手机未发现任何毛病，就是香槟金不大好看,2
刚刚拿到手我以为是买的明信片到了，结果打开了一看，我更觉得像日本出版的，说的严厉点，就是轻的要命，贵的要死。不过，好东西永远是好东西，我觉得值得,2
不知道亚马逊帮我发得什么快递银捷快递，昨天凌晨就到广州了，然后今天都没发到，跟踪包裹说什么根据我的要求推迟配送，我什么时候有要求推迟配送了，还有快递单号，上官网查直接就说快递单号没收录，这是几个意思！！！,1
内容写的很精彩，长篇写的非常漂亮。只是天下之大，唯我独尊就真的好吗？,1
第一次在亚马逊购书，包装很差，四周都压瘪了，非常不满意！,0
现在看起来没有什么特别的亮点，因为其中的理解已经广为流传。但该书毕竟还是最早提出相关概念的，所以从这个角度讲还是了不起的。如果之前没有接触过用户体验，该书倒是可以提供一个很好的思考框架。,2
完美，物流迅速，包装完美，已经等不及看了。,1
蛮好的，这么便宜，质量还不错！，给女朋友也买了一件 真心不错,2
翻了一遍，连最常用的C大调的7个单音怎么弹都没教，大部分的在教调音啥的，无关痛痒的内容，对于国内消费者这个价格太高了。还是买一个适合国内习惯的入门书实在。,1
这个规范买了好久，今天才今开始看。结果发现里面里面有好多红色的写有交通出版社的水印，很明显，也很影响看书。不知道这个规范是不是亚马逊盗版的,0
很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！,1
包装坏了，长霉，还不许退货。以后不能买这种种东西,0
鞋子收到了，质量很好，做工精细款式漂亮，穿上很合脚，很舒适，非常满意,2
今天下午收到货物以后，发现外包装是破的。 另外，快递员直接把货物丢到前台，不给本人签收。 我申请了退货，快递公司如风达迟迟不来取件。 现在感觉亚马逊的服务越来越差了。,0
书的质量也太差了吧，收到第一天翻了翻就开胶了，LP的质量真的差到爆炸了，买了一本土耳其没太怎么用封皮就掉了，在土耳其坐船碰上一家中国人的LP也掉了封皮，以前的书都没这个问题怎么现在质量这么差！,0
比我预想的要好，衣服很厚实，羽绒也很细，面料是挡风的材质。买给老爸的，他很喜欢。。本来拍错了码数，要退的，结果老板亲自打电话来，直接发了我想要的码数，省了很多麻烦。。诚信店家，赞一个！！！,2
设计、做工都很好。实物比图片看起来要精细，虽然是防摔设计，但是看起来并不臃肿。,2
133页的解析中出现了“2011年28题”，可是英语二的2011年28题根本不是提到的题目，可见这篇文章是从英语一的教材里摘取出来的，由此可见整本书的水平和编写者的人品，不多说，不过此人别的书还是有可取之处，不能一概而论，但是此人的阅读的系列不推荐了。,1
内容并不算很有意思，但是淡定看待身体老去也是一种风景,2
之前没有免运费的时候买的，这个杯子用来喝冷饮很爽很爽，比如冰可乐，冰啤酒，能保冷很久。但是注意一点是，冰饮料温度不要太低，不然一直维持一个很低温度，喝起来伤胃。 现在缺货了，好想再买一个，o(╯□╰)o~~,2
断续买了几个，价格波动大，后面一个总比前面一个便宜。最低101左右。,1
意外了解到王小波，此书论理幽默，用词不拘，尽显风流,2
一般，没有很好的放大效果，手机K歌的时候听起来声音很小，而且录制的音效里经常有咔哒声，最好可以给我换一个，如果还这样只能说是产品做的确实有缺陷咯~,1
家里使用者两种不同品牌的无绳电话，其中之一便是一个这种牌子的，使用多年后感到质量可靠，于是便买一个替换下另外的第二个。 这个新买的Motorola无绳电话质量确实很好。,2
设计款式比较老，但是版型收腰很好，质量也不错，看在价格也便宜就留下了。然后确实有股酸酸的味道，不知道是为什么～,2
做工质量实在是一般，有些粗糙。收货的时候包装是打开过的，不知道是不是就是这样子的。,1
这商品只是旅行用的份量哦。要买的请注意，别买错了,1
电机不耐用，两个月多就不怎么振动了，刚充电也没感觉到刷头在晃了，现在刷牙就是开着电动然后手动刷牙😭,1
很多只能算是侃吧，缺乏实质内容。或许，有可能是因为我没仔细看吧。,1
鞋子是不错的，可是快递那个包装是打开的，快递被压的不成样子,2
感觉实物与照片相差很大，就是灰色的，同事都说是个不锈钢球,0
我在亚马逊买了这么多书，买过这么多产品，甚至包括一台三星note3的手机，从来没有一次让我等待这么长时间。。 每次满怀憧憬的回家看书有没有寄到，结果都失望而归，亚马逊应该好好管理一下这些第三方的经营者，发货时间，物流时间这么慢！,0
"第一次把别人返修坏的寄给我,退换货后商品不知寄哪去了",0
麻烦找一个能够查到的快递公司 什么快递公司单号没有用送货人的联系方式也没有 到现在显示签收可是没有人联系我 搞不懂人家X宝 VIP什么网站购物都有送货人的联系方式 麻烦以后改进吧这也是我只所以这样评论 没有配送就没有配送 为什么还要写已经签收 这样说对消费者不负责的表现 或许不是你们的错 但是这样也严重影响我买这次产品的满意度,1
书写的很实在，在市面上很难看到SAP在设备维修方面的书，开卷有益。,2
感觉笔记本的工艺还可以，但兼容性真的不爽！,1
手表不错！做工精致，送的保温杯还好，就是杯底被嗑憋了一块，估计是运输造成的。,2
打折的时候买的，感觉还不错，就是快递有点慢了。,1
用了半个多月，感觉不错。要是有中文说明书就好了。,2
外观还是很不错的，但是测的心率和我用别的办法测的心率差别比较大。,1
一直想买个ZOJIRUSHI的保温杯，看啦好多款式，有几款都好喜欢，对比下来，决定买啦这款，颜色很鲜，好漂亮，杯内也没有胶味，不错的杯子。,2
比较薄，挺柔软的，很适合北京的娃。冬天开暖气盖这个合适，夏天天气热，盖这个也合适。现在有其他款式的降价到170块以下了，有点亏。。。,2
用了两个礼拜不到 音质开大声出现杂音 有点失望,1
风力开大一点很吵， ，，， 不用变压器，直接插就能用,1
"太不负责了,章节严重缺失。大家都不要买。亏我还用了50元卖",0
质量太差了，骨架的接口太脆了，装的时候就断了,0
已经不是大，而是非常非常大了，惊到我了！,1
书我没见着，朋友给收的。但是说好的送货上门，快递嫌远不给送，让我找人代收，代收我用你，之所以选亚马逊就是冲送货上门，不给送就算了，还说要不我给你退了吧，我等这些天就是等你给我退货的？！,1
质量杠杠的啊，没想到性价比这么高，太喜欢了，会继续关注的。快递哥哥很敬职，超赞！喜欢amazon。,2
罗技的这款鼠标还是没说的，跟525比起来轻了不少，稍微有些不适应，win7下侧键是不是需要从新设置？？呃，还有待开发，因为之前用的525滚轮用惯了，还没太习惯侧键，有待上手……能再重一点就好了，太轻没感觉……,2
一周的时间，降价超过50%， 以为中秋有活动，999打五折 结果7天后，449打五折，心痛中，这样的话还要中秋活动干什么 大家千万别买,0
一个多星期就收到了。软硬适中，很有分量，好评。希望带来全家好睡眠。,2
口感有点酸，没有在北京市面上买的红颜草莓好吃,2
用了一段时间，效果不是很明显，到也没什么不良反应。可能需要长期用吧。,1
我2.27定的书，到3.8号仍然未收到。失望！,0
没拍照时，装着还是挺漂亮的。但是拍照的时候来回装、取的话不是很方便~~,2
质量非常好，非常好用，专门用过了才来评论的，而且在室内烧烤也没有油烟，很棒。,2
细节处理太差了，英文都是单引号，但这本书里有的还是双引号。单引号和双引号混用。,1
东西是五星，但是银捷速递居然提早两天东西没到给我签收了，如果不查单东西永远都不发给了吧。电话快递员过去居然表示同时送亚马逊和当当的快递太忙了搞不清楚怎么回事，真真是醉了。,1
价格很贵，但寿命一般，性价比很差，不建议买。,1
《思维的利剑》是一本刚刚出版的批判性思维入门书籍，除了思维谬误以及和论证，还包含了人类思维的特性、固有的认知偏误、科学哲学和应用伦理学等内容。不过个人感觉写得太笼统及宽泛化了，精读的意义不大。,1
用的纸张不好，很透。而且印刷得也不是很清楚。,1
本子寄过来有些不平整，用笔得时候，削笔，一削就断得芯。笔筒虽然包裹得很好，但还是压扁了。挺失望得一次购物，不是东西不好，而是快递不给力。,1
还是挺不错的一本书，很适合小白看，入门书籍,2
料子很柔软 只是不满意明明是抓绒衣 为什么要写羊绒,2
我175cm，75kg，穿着太大了，感觉是给100kg的胖子穿的。,0
我再也不敢在亚马X购物了，一次拍7件吸顶灯，第一次发1个，第二次发2个，余下4个等了1个多月了，不知哪天有还要做几次发货，。,1
音质很浑浊，不如小米79元的耳机通透（指在同一机子里听相同的歌曲），买了很后悔！ 估计95%以上是山寨。 亚马逊非自营的很多都是售假货，且买且谨慎！,1
这是给宝宝用的东西吗，味道超级重，是刺激味道而不是普通的塑料味，退货还那么麻烦，看都看不懂。差评！！！,0
收到觉得没图片上的好看，颜色、做工、戴起来的效果都没有图片上的好，选择了退货，亏了5块钱的运费,1
被坑了，质量真差。担心质量问题，冲着八折以上价格买的，结果就是地摊货。,0
书真的很棒 亚马逊真的很让人失望,1
第一次用时，开关一按下去，再也起不来了。已退换货！ PHILIPS 飞利浦6位分控3米双核插座...,1
当时贪便宜买了这个，洗了一个星期实在是用不下去了，洗完头好油 好痒，果断丢了，从新买其他的了 如果说了假话死全家，只能怪自己贪便宜！,0
半年左右瓶盖开裂了，不过貌似我这还算可以的。购买还需谨慎。,1
价格很好，原装墨盒贵，但总体来说还是超值的。国行三分之一的价格不到。,2
书买的物有所值 书的质量很好 而且很容易懂 孩子两岁 陪她一起玩 她很聪明 很快就知道怎么分辨,2
外形炫酷，按键边的缝隙不够齐整，希望是个案。煲了以后声音也还行吧，隔离外部声音不够好，与原来的Sony入耳式比差，耳机头有金属材料比较重，容易滑动。音量偏小。值四星偏下。,0
书里面没有出版社的几份兑换卡片，这系列都应该有的，非常怀疑此书是盗版的！,2
很平实很朴素却很温暖，以前总给孩子买一些国外的绘本之类的，却总觉得缺少什么似的，看到这个系列后，无论是画风还是内容，忽然有种落地的感觉，终于有我们自己故事了。,2
内衬边缘歪七扭八，外壳塑料夹缝不平整而且很脏，如此做工根本就不值这个价。,0
买来基本只翻了一下，分类详实题目比较充足。 但是自从老师说英语高考作文最关键的点还是写字好时候就。。。。放弃了这本书,1
总体还不错吧，按照上面的复习复习也差不多了,2
差评了，差评了，寄过来书都烂了，快递太不好了，建议换快递公司,0
军官翻译成将领，连队翻译成公司，各种部队的番号隶属，军官的职务军衔，基本上都是乱的。幸好因为这帮大兵写的都是些大白话，语法上的硬伤不至于太影响可读性。 书本身不错，都是从战地小故事来讲管理，读起来轻松有趣，还是有收获的。,1
里面内容不多！提到的案例也很少！个人觉得没多少价值！,1
第二天就拿到，给力哈！包超大容量很实用，准备旅行出发用这样很方便哈！,2
以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！,2
吃了两天脸部头上都出现有红点点，痒的难受,0
看丹麦人自我剖析（吹捧），还挺有意思的。照搬是没办法的，毕竟生活环境不同。,2
口罩收到了，应该是真的，就是收到的时候盒子是打开的，不知道是不是别人退的货，算了，口罩没问题就不退了,2
纸张质量差，印刷质量同样差，对不起经典名著。,0
衣服加莱卡的弹性很足，质量做工都不错，但感觉没有全棉的吸汗好。,2
还没用，一起买的另一个是假的，对这个也不抱希望，就放着没想用了,1
这本书的菜式全是加辣椒的，一点都不适合我这种南方人 而且材料准备也要很多，做完一道菜需要花很多功夫，不适合我这种上班族，回到家做饭参考 总之，买错书了，后悔中,1
样式，功能设计都不错，不过只用了两天，就有一个拉链的咬合扣断了。,1
认真看了40多页，错字有，前后矛盾有，甚至有的大标题都吃掉了，（一）后面直接就是（三），纸质也一般，说是正品我只能为现在的编辑汗颜。,1
书是好书，价格也公道，但是包装上实在是没做到，书到了都磕坏书角了，新书坏掉真让人生气，还是送的礼物 ，你让我面子往哪放呀！越说越生气!,2
什么都好，就是慢的令人发指，整整两个月。,0
穿了大概一年，两双鞋小脚趾那边的网面都破了,1
是看了真人版日剧才买的书 怎么说呢 毕竟是不同次元 而且日剧属于按照原著再创作 一定程度上可以说是有些不想干的两部作品 可能是先入为主吧 本人更喜欢日剧 漫画的话 感觉主角性格都有点和日剧设定不一样了...... 总的来说是一个活在自己世界里的人 倒真的是给人感觉挺“孤独”...... 顺便吐槽一下 感觉这本书印刷确实如其他评论那样说的印刷有点不清晰 字体排版也不是很好 翻译也很一般 甚至出现了“我勒个去”这样的翻译 作为翻译本 应该要尽量如实的翻译原文 不应该一味的追求“接地气” 打个夸张的比方来说就是《西游记》小说翻译成现在白话文 你突然来一句“我勒个去”这样的翻译...... 所以综上述扣去两星,1
书总体来说不错，线条也是自己喜欢的风格所以比较喜欢。里面有步骤齐全，不错，值得推荐。,2
这本书的见解融合了现代世界意识，对于拓展心胸眼界及思维方式很有助益。,1
钱包有点小，卡包只有3个位，并不适合国内使用，请考虑购买,1
怎么就没收到货呢？是货到付款买的，亚马逊怎么就不负责任啊？想想比较郁闷的。,1
购买并下载下来一直是第11期，删了重下也还是第11期。不知应该怎么解决？,1
作为一款巧克力，你的薄荷味道太浓了，都怀疑你是不是润喉糖了,1
书还可以但是发票根本就看不到上面写的是什么？连图书二字都看不清，金额也模糊不清，这都神吗呀？这是我第一次来亚马孙也是最后一次。,0
还未使用，不过看包装应该还是蛮不错的，只是这个运费有些。。。,2
加热粉碎机已收到4天了。订购时说不加热的杯子，3天后收到，不知还要等多久？为什么要多此一举？东西还未收齐，怎么评价呢？为了发出此信息，只能暂时评1个星吧。,0
虽然是活动价……但是刚到手就是发霉的……还掉渣……也太不靠谱了……,0
纯银看起来不是那个细链子，那个叉骨应该是钢的，然后链子太细，一下子就断了，还有，产地：中国。,1
在图书馆看到了这本书，回家就下单买了一本😁。从每个洲到每个大洋再到每个国家，写的非常详细，值得拥有。,2
字体不适用于考场 太草，写起来非常不清晰,1
腰靠很舒适，用后背是直的面料柔软，唯一缺点枕头太高了，虽然这个设计是为了事故时保护颈椎，但是平时真的很难受啊，没放,2
可以说是一本非常全面的装修指南，内容基本和法律无关，作者应该是在装修公司干了很长时间的~~~~~建议研究法律问题的就不要买了,1
价格贵，属淘汰产品，购买独立的交换机有点不划算,1
大三运营实习生快快看了之后感觉有帮助，谢谢作者这么用心出品～,2
很喜欢她的书，虽然不是畅销书作者，但文字功底不俗。岁月沉淀出的智慧，打动人心。,2
枕头绝对是二次包装，二次销售，包装纸箱看不出来（因为没见过原装包装，但没有带商标的封条封贴，不像品牌品质产品的包装）；内里枕头的封包更可笑，不说密封不密封，完全就是原始手工封包，连现在小作坊都不如，现在的小作坊都是机器电热封口，而且完全可以做到密封真空，而他家的包装一眼就知道手工二次封装，技术还不过硬，重复了两遍。为什么这么说？大家知道70、80年代，手工作坊用塑料袋封包物品，就是拿个锯条，在需要封口处，用塑料一缠，在热源上（常用点燃的蜡烛）一撩而过，就封装好了，又快又好，这种封口特点明显，一眼就知道，没想到这种连手工作坊都淘汰的包装，今天又见着了，还技术不行，重复了两遍。另外内芯有小污点，虽然不大，但不知怎么解释，总之确实不满意。还有弹性不如成人的，有些薄，1-3岁还行，再大的孩子可能有些低了。,0
东西已收到并安装好，有说明书，不过是全英文的，附送的工具还好，不过我是用的自己的工具，就是不知道此款商品以后还有没有，如果能用到一年以上下次就继续买。,2
外观很洋气，数字又显得很大气，很棒，送给妻子的礼物,2
1.内容不够系统的梳理，仅仅是记事本一样的流水； 2.结构不紧凑； 同样与之前买的杜月笙传，就差了一些。,1
睡了一段时间了，还是有一股很大的味道。床垫比较软，千万注意。,1
与期望值相差很远，一拿到手我就觉得有些后悔，书很薄，字小，纸质非常差，而且书有破损和折印，一开始我以为是盗版，但后来看到几个细节又不太确定，书的内容是很好的，但如果只是为了内容还不如看电子书,1
现代文解析问题太多了 还没外国人翻译的好 蛮遗憾的,1
日本生产，质量很好，材质看上去象铝，使用也很方便。,2
如题，拿到发现书的内容不多，纸张也一般，有点怀疑这是精装本吗？这点内容弄成平装本不还能替读者省点钱吗？,1
就看了开头几句就不想看了，作者说自己是有钱的大美女，说自己不是官二代也不是富二代，但作者的第一份工作就是某厂的大区经理。真搞笑。看不下去了。小说都比这个真。,0
亚马逊直营，且意大利进口的，结果袋子的封口层次不齐，切口如狗啃的一样，简直不如小作坊的包装盒！,1
比较刺激，气味辣眼睛，脸上也刺的疼，该不会是酒精吧！,0
书很不错，但是翻译太差。于大卫那版翻译得更好。,1
还不错吧 刚拿到的时候表带很长 去外面取了几颗才拿来带的 值得购买吧 毕竟是个大牌子 质量还是可以的,2
整体内容编排还是不错的，知识点与示例结合，内容上来说是适合初学者的。但是，其中的错误着实有点多了，有些地方直接复制之前的内容，没改动一点，全书看下来也是有不少的小错误。还有一点，全书的代码部分字体、编排、内容实在堪忧，字体不适于阅读，排列太紧密，阅读困难，注释部分大有时候一堆只是却找不到关键。不知是编者太急于出版了，还是说这书是盗版的？？,1
买这个耳机是因为邻居装修很吵，需要耳机隔音。但实际基本没有隔音效果，和入耳式一样。家里人说话听得也比较清楚，只能给4星。,2
看到有网友评论翻译太差劲，买了书看了一页就感觉要骂人，翻译者翻译的实在是太差劲了，翻译的水平不够就不要糟践一本好书，大家有机会还是看看原版吧 对这本书的翻译很失望 我操,1
今天下大雨，竟然漏雨了，怎么办怎么办？过了退换货的时间了，郁闷,0
书背和边边有明显的压痕，之前还有破损的，什么破包装、什么破快递，考虑换某东和某宝买书了,1
电量是足，也可以一拖二，但是当你开机后会自动连接其中一部手机，另一部还要手动连，老是断线，通话的时候也断，不通话的时候也断，只能说不能用,1
